,Time,Chan1,Chan2,Trial,LED_State
5633816,5633816,2,0,128,0
5634256,5634256,2,0,128,0
5634696,5634696,5,0,128,0
5635136,5635136,2,0,128,0
5635576,5635576,2,0,128,0
5636016,5636016,5,0,128,0
5636456,5636456,2,0,128,0
5636896,5636896,2,0,128,0
5637336,5637336,5,0,128,0
5637776,5637776,2,0,128,0
5638216,5638216,0,0,128,0
5638656,5638656,0,0,128,0
5639096,5639096,0,0,128,0
5639536,5639536,2,0,128,0
5639976,5639976,2,0,128,0
5640416,5640416,5,0,128,0
5640856,5640856,0,0,128,0
5641296,5641296,2,0,128,0
5641736,5641736,5,0,128,0
5642176,5642176,0,0,128,0
5642616,5642616,2,0,128,0
5643056,5643056,5,0,128,0
5643496,5643496,1,0,128,0
5643936,5643936,2,0,128,0
5644376,5644376,1,0,128,0
5644816,5644816,0,0,128,0
5645256,5645256,0,0,128,0
5645696,5645696,0,0,128,0
5646136,5646136,0,0,128,0
5646576,5646576,0,2,128,0
5647016,5647016,0,4,128,0
5647456,5647456,0,2,128,0
5647896,5647896,0,2,128,0
5648336,5648336,0,6,128,0
5648776,5648776,0,2,128,0
5649216,5649216,0,2,128,0
5649656,5649656,0,3,128,0
5650096,5650096,0,2,128,0
5650536,5650536,0,2,128,0
5650976,5650976,0,1,128,0
5651416,5651416,0,1,128,0
5651856,5651856,0,0,128,0
5652296,5652296,0,0,128,0
5652736,5652736,0,0,128,0
5653176,5653176,0,0,128,0
5653616,5653616,0,2,128,0
5654056,5654056,0,6,128,0
5654496,5654496,0,2,128,0
5654936,5654936,0,2,128,0
5655376,5655376,0,6,128,0
5655816,5655816,0,2,128,0
5656256,5656256,0,2,128,0
5656696,5656696,0,6,128,0
5657136,5657136,0,2,128,0
5657576,5657576,0,2,128,0
5658016,5658016,0,6,128,0
5658456,5658456,0,2,128,0
5658896,5658896,0,0,128,0
5659336,5659336,0,0,128,0
5659776,5659776,0,0,128,0
5660216,5660216,0,2,128,0
5660656,5660656,0,2,128,0
5661096,5661096,0,6,128,0
5661536,5661536,0,2,128,0
5661976,5661976,0,2,128,0
5662416,5662416,0,6,128,0
5662856,5662856,0,0,128,0
5663296,5663296,0,2,128,0
5663736,5663736,0,6,128,0
5664176,5664176,0,2,128,0
5664616,5664616,0,2,128,0
5665056,5665056,0,6,128,0
5665496,5665496,0,0,128,0
5665936,5665936,0,0,128,0
5666376,5666376,0,0,128,0
5666820,5666820,0,0,128,0
5667256,5667256,0,2,128,0
5667696,5667696,0,2,128,0
5668136,5668136,0,1,128,0
5668576,5668576,0,0,128,0
5669016,5669016,0,2,128,0
5669456,5669456,0,0,128,0
5669900,5669900,0,2,128,0
5670336,5670336,0,2,128,0
5670776,5670776,0,0,128,0
5671216,5671216,0,2,128,0
5671656,5671656,0,2,128,0
5672096,5672096,0,0,128,0
5672536,5672536,0,0,128,0
5672980,5672980,0,0,128,0
5673448,5673448,0,0,129,1
5673856,5673856,0,0,129,1
5674296,5674296,0,2,129,1
5674736,5674736,0,0,129,1
5675176,5675176,0,2,129,1
5675616,5675616,0,2,129,1
5676060,5676060,0,6,129,1
5676496,5676496,0,2,129,1
5676936,5676936,0,2,129,1
5677376,5677376,0,0,129,1
5677816,5677816,0,2,129,1
5678256,5678256,0,2,129,1
5678696,5678696,0,2,129,1
5679136,5679136,0,0,129,1
5679576,5679576,0,0,129,1
5680016,5680016,0,0,129,1
5680456,5680456,0,0,129,1
5680896,5680896,0,0,129,1
5681336,5681336,0,2,129,1
5681776,5681776,0,6,129,1
5682216,5682216,0,2,129,1
5682656,5682656,0,2,129,1
5683096,5683096,0,6,129,1
5683536,5683536,0,2,129,1
5683976,5683976,0,2,129,1
5684416,5684416,0,6,129,1
5684856,5684856,0,2,129,1
5685296,5685296,0,2,129,1
5685736,5685736,0,6,129,1
5686176,5686176,0,2,129,1
5686616,5686616,0,0,129,1
5687056,5687056,0,0,129,1
5687496,5687496,0,0,129,1
5687936,5687936,0,2,129,1
5688376,5688376,0,2,129,1
5688816,5688816,0,6,129,1
5689256,5689256,0,2,129,1
5689696,5689696,0,2,129,1
5690136,5690136,0,6,129,1
5690576,5690576,0,0,129,1
5691016,5691016,0,2,129,1
5691456,5691456,0,6,129,1
5691896,5691896,0,2,129,1
5692336,5692336,0,2,129,1
5692776,5692776,0,6,129,1
5693216,5693216,0,1,129,1
5693656,5693656,0,0,129,1
5694096,5694096,0,0,129,1
5694536,5694536,0,0,129,1
5694976,5694976,0,2,129,1
5695416,5695416,0,2,129,1
5695856,5695856,0,6,129,1
5696296,5696296,0,0,129,1
5696736,5696736,0,2,129,1
5697176,5697176,0,0,129,1
5697616,5697616,0,2,129,1
5698056,5698056,0,2,129,1
5698496,5698496,0,2,129,1
5698936,5698936,0,2,129,1
5699376,5699376,0,2,129,1
5699816,5699816,0,0,129,1
5700256,5700256,0,0,129,1
5700696,5700696,0,0,129,1
5701136,5701136,0,0,129,1
5701576,5701576,0,0,129,1
5702016,5702016,2,0,129,1
5702456,5702456,2,0,129,1
5702896,5702896,1,0,129,1
5703336,5703336,0,0,129,1
5703776,5703776,2,0,129,1
5704216,5704216,0,0,129,1
5704656,5704656,2,0,129,1
5705096,5705096,2,0,129,1
5705536,5705536,5,0,129,1
5705976,5705976,0,0,129,1
5706416,5706416,0,0,129,1
5706856,5706856,0,0,129,1
5707296,5707296,0,0,129,1
5707736,5707736,0,0,129,1
5708176,5708176,0,0,129,1
5708616,5708616,0,0,129,1
5709056,5709056,2,0,129,1
5709496,5709496,0,0,129,1
5709936,5709936,1,0,129,1
5710376,5710376,2,0,129,1
5710816,5710816,0,0,129,1
5711256,5711256,2,0,129,1
5711696,5711696,2,0,129,1
5712136,5712136,0,0,129,1
5712576,5712576,1,0,129,1
5713016,5713016,2,0,129,1
5713456,5713456,0,0,129,1
5713896,5713896,0,0,129,1
5714336,5714336,0,0,129,1
5714776,5714776,0,0,129,1
5715216,5715216,0,0,129,1
5715656,5715656,0,0,129,1
5716096,5716096,2,0,129,1
5716536,5716536,5,0,129,1
5716976,5716976,2,0,129,1
5717448,5717448,2,0,130,0
5717856,5717856,5,0,130,0
5718296,5718296,2,0,130,0
5718736,5718736,2,0,130,0
5719176,5719176,5,0,130,0
5719616,5719616,2,0,130,0
5720056,5720056,2,0,130,0
5720496,5720496,0,0,130,0
5720936,5720936,1,0,130,0
5721376,5721376,0,0,130,0
5721816,5721816,0,0,130,0
5722256,5722256,0,0,130,0
5722696,5722696,0,0,130,0
5723144,5723144,2,0,130,0
5723576,5723576,5,0,130,0
5724016,5724016,2,0,130,0
5724456,5724456,2,0,130,0
5724896,5724896,5,0,130,0
5725336,5725336,1,0,130,0
5725776,5725776,2,0,130,0
5726220,5726220,5,0,130,0
5726656,5726656,2,0,130,0
5727096,5727096,2,0,130,0
5727536,5727536,5,0,130,0
5727976,5727976,0,0,130,0
5728416,5728416,0,0,130,0
5728856,5728856,0,0,130,0
5729300,5729300,0,0,130,0
5729736,5729736,2,0,130,0
5730176,5730176,2,0,130,0
5730616,5730616,5,0,130,0
5731056,5731056,0,0,130,0
5731496,5731496,2,0,130,0
5731936,5731936,0,0,130,0
5732384,5732384,2,0,130,0
5732816,5732816,2,0,130,0
5733256,5733256,5,0,130,0
5733696,5733696,0,0,130,0
5734136,5734136,2,0,130,0
5734576,5734576,0,0,130,0
5735016,5735016,0,0,130,0
5735456,5735456,0,0,130,0
5735896,5735896,0,0,130,0
5736336,5736336,0,0,130,0
5736776,5736776,2,0,130,0
5737216,5737216,0,0,130,0
5737656,5737656,0,0,130,0
5738096,5738096,2,0,130,0
5738536,5738536,0,0,130,0
5738976,5738976,2,0,130,0
5739416,5739416,2,0,130,0
5739856,5739856,1,0,130,0
5740296,5740296,0,0,130,0
5740736,5740736,2,0,130,0
5741176,5741176,0,0,130,0
5741616,5741616,0,0,130,0
5742056,5742056,0,0,130,0
5742496,5742496,0,0,130,0
5742936,5742936,0,0,130,0
5743376,5743376,0,0,130,0
5743816,5743816,2,0,130,0
5744256,5744256,5,0,130,0
5744696,5744696,2,0,130,0
5745136,5745136,2,0,130,0
5745576,5745576,5,0,130,0
5746016,5746016,2,0,130,0
5746456,5746456,2,0,130,0
5746896,5746896,5,0,130,0
5747336,5747336,2,0,130,0
5747776,5747776,2,0,130,0
5748216,5748216,0,0,130,0
5748656,5748656,1,0,130,0
5749096,5749096,0,0,130,0
5749536,5749536,0,0,130,0
5749976,5749976,0,0,130,0
5750416,5750416,0,2,130,0
5750856,5750856,0,2,130,0
5751296,5751296,0,6,130,0
5751736,5751736,0,1,130,0
5752176,5752176,0,2,130,0
5752616,5752616,0,1,130,0
5753056,5753056,0,2,130,0
5753496,5753496,0,2,130,0
5753936,5753936,0,6,130,0
5754376,5754376,0,0,130,0
5754816,5754816,0,2,130,0
5755256,5755256,0,6,130,0
5755696,5755696,0,0,130,0
5756136,5756136,0,0,130,0
5756576,5756576,0,0,130,0
5757016,5757016,0,0,130,0
5757456,5757456,0,2,130,0
5757896,5757896,0,2,130,0
5758336,5758336,0,0,130,0
5758776,5758776,0,2,130,0
5759216,5759216,0,0,130,0
5759656,5759656,0,2,130,0
5760096,5760096,0,2,130,0
5760536,5760536,0,2,130,0
5760976,5760976,0,0,130,0
5761452,5761452,0,2,131,1
5761856,5761856,0,2,131,1
5762296,5762296,0,1,131,1
5762736,5762736,0,0,131,1
5763176,5763176,0,0,131,1
5763616,5763616,0,0,131,1
5764056,5764056,0,0,131,1
5764496,5764496,0,2,131,1
5764936,5764936,0,6,131,1
5765376,5765376,0,2,131,1
5765816,5765816,0,2,131,1
5766256,5766256,0,6,131,1
5766696,5766696,0,2,131,1
5767136,5767136,0,2,131,1
5767576,5767576,0,6,131,1
5768016,5768016,0,2,131,1
5768456,5768456,0,2,131,1
5768896,5768896,0,0,131,1
5769336,5769336,0,2,131,1
5769776,5769776,0,0,131,1
5770216,5770216,0,0,131,1
5770656,5770656,0,0,131,1
5771096,5771096,0,0,131,1
5771536,5771536,0,2,131,1
5771976,5771976,0,6,131,1
5772416,5772416,0,2,131,1
5772856,5772856,0,2,131,1
5773296,5773296,0,6,131,1
5773736,5773736,0,2,131,1
5774176,5774176,0,2,131,1
5774616,5774616,0,6,131,1
5775056,5775056,0,2,131,1
5775496,5775496,0,2,131,1
5775936,5775936,0,6,131,1
5776376,5776376,0,2,131,1
5776816,5776816,0,0,131,1
5777256,5777256,0,0,131,1
5777696,5777696,0,0,131,1
5778136,5778136,0,2,131,1
5778576,5778576,0,2,131,1
5779016,5779016,0,6,131,1
5779464,5779464,0,2,131,1
5779896,5779896,0,2,131,1
5780336,5780336,0,6,131,1
5780776,5780776,0,0,131,1
5781216,5781216,0,2,131,1
5781656,5781656,0,6,131,1
5782096,5782096,0,0,131,1
5782540,5782540,0,2,131,1
5782976,5782976,0,6,131,1
5783416,5783416,0,0,131,1
5783856,5783856,0,0,131,1
5784296,5784296,0,0,131,1
5784736,5784736,0,0,131,1
5785176,5785176,2,0,131,1
5785620,5785620,2,0,131,1
5786056,5786056,5,0,131,1
5786496,5786496,1,0,131,1
5786936,5786936,2,0,131,1
5787376,5787376,5,0,131,1
5787816,5787816,0,0,131,1
5788256,5788256,2,0,131,1
5788700,5788700,5,0,131,1
5789136,5789136,1,0,131,1
5789576,5789576,2,0,131,1
5790016,5790016,1,0,131,1
5790456,5790456,0,0,131,1
5790896,5790896,0,0,131,1
5791336,5791336,0,0,131,1
5791776,5791776,0,0,131,1
5792216,5792216,2,0,131,1
5792656,5792656,0,0,131,1
5793096,5793096,0,0,131,1
5793536,5793536,0,0,131,1
5793976,5793976,0,0,131,1
5794416,5794416,1,0,131,1
5794856,5794856,2,0,131,1
5795296,5795296,2,0,131,1
5795736,5795736,0,0,131,1
5796176,5796176,2,0,131,1
5796616,5796616,0,0,131,1
5797056,5797056,0,0,131,1
5797496,5797496,0,0,131,1
5797936,5797936,0,0,131,1
5798376,5798376,0,0,131,1
5798816,5798816,0,0,131,1
5799256,5799256,2,0,131,1
5799696,5799696,0,0,131,1
5800136,5800136,2,0,131,1
5800576,5800576,2,0,131,1
5801016,5801016,5,0,131,1
5801456,5801456,2,0,131,1
5801896,5801896,2,0,131,1
5802336,5802336,0,0,131,1
5802776,5802776,2,0,131,1
5803216,5803216,2,0,131,1
5803656,5803656,2,0,131,1
5804096,5804096,0,0,131,1
5804536,5804536,0,0,131,1
5804976,5804976,0,0,131,1
5805452,5805452,0,0,132,0
5805856,5805856,0,0,132,0
5806296,5806296,2,0,132,0
5806736,5806736,5,0,132,0
5807176,5807176,2,0,132,0
5807616,5807616,2,0,132,0
5808056,5808056,5,0,132,0
5808496,5808496,2,0,132,0
5808936,5808936,2,0,132,0
5809376,5809376,5,0,132,0
5809816,5809816,2,0,132,0
5810256,5810256,2,0,132,0
5810696,5810696,5,0,132,0
5811136,5811136,2,0,132,0
5811576,5811576,0,0,132,0
5812016,5812016,0,0,132,0
5812456,5812456,0,0,132,0
5812896,5812896,2,0,132,0
5813336,5813336,2,0,132,0
5813776,5813776,5,0,132,0
5814216,5814216,2,0,132,0
5814656,5814656,2,0,132,0
5815096,5815096,5,0,132,0
5815536,5815536,0,0,132,0
5815976,5815976,2,0,132,0
5816416,5816416,5,0,132,0
5816856,5816856,2,0,132,0
5817296,5817296,2,0,132,0
5817736,5817736,5,0,132,0
5818176,5818176,0,0,132,0
5818616,5818616,0,0,132,0
5819056,5819056,0,0,132,0
5819496,5819496,0,0,132,0
5819936,5819936,2,0,132,0
5820376,5820376,1,0,132,0
5820816,5820816,0,0,132,0
5821256,5821256,0,0,132,0
5821696,5821696,1,0,132,0
5822136,5822136,0,0,132,0
5822576,5822576,2,0,132,0
5823016,5823016,2,0,132,0
5823456,5823456,2,0,132,0
5823896,5823896,1,0,132,0
5824336,5824336,0,0,132,0
5824776,5824776,0,0,132,0
5825216,5825216,0,0,132,0
5825656,5825656,0,0,132,0
5826096,5826096,0,0,132,0
5826536,5826536,0,0,132,0
5826976,5826976,2,0,132,0
5827416,5827416,0,0,132,0
5827856,5827856,1,0,132,0
5828296,5828296,2,0,132,0
5828736,5828736,4,0,132,0
5829176,5829176,2,0,132,0
5829616,5829616,2,0,132,0
5830056,5830056,0,0,132,0
5830496,5830496,1,0,132,0
5830936,5830936,2,0,132,0
5831376,5831376,0,0,132,0
5831816,5831816,0,0,132,0
5832256,5832256,0,0,132,0
5832696,5832696,0,0,132,0
5833136,5833136,0,0,132,0
5833576,5833576,0,2,132,0
5834016,5834016,0,2,132,0
5834456,5834456,0,6,132,0
5834896,5834896,0,2,132,0
5835336,5835336,0,2,132,0
5835780,5835780,0,6,132,0
5836216,5836216,0,0,132,0
5836656,5836656,0,2,132,0
5837096,5837096,0,6,132,0
5837536,5837536,0,2,132,0
5837976,5837976,0,2,132,0
5838416,5838416,0,6,132,0
5838864,5838864,0,0,132,0
5839296,5839296,0,0,132,0
5839736,5839736,0,0,132,0
5840176,5840176,0,0,132,0
5840616,5840616,0,2,132,0
5841056,5841056,0,2,132,0
5841496,5841496,0,6,132,0
5841940,5841940,0,0,132,0
5842376,5842376,0,2,132,0
5842816,5842816,0,0,132,0
5843256,5843256,0,2,132,0
5843696,5843696,0,2,132,0
5844136,5844136,0,2,132,0
5844576,5844576,0,1,132,0
5845024,5845024,0,2,132,0
5845456,5845456,0,0,132,0
5845896,5845896,0,0,132,0
5846336,5846336,0,0,132,0
5846776,5846776,0,0,132,0
5847216,5847216,0,0,132,0
5847656,5847656,0,2,132,0
5848096,5848096,0,0,132,0
5848536,5848536,0,2,132,0
5848976,5848976,0,2,132,0
5849452,5849452,0,6,133,1
5849856,5849856,0,2,133,1
5850296,5850296,0,2,133,1
5850736,5850736,0,0,133,1
5851176,5851176,0,2,133,1
5851616,5851616,0,2,133,1
5852056,5852056,0,2,133,1
5852496,5852496,0,0,133,1
5852936,5852936,0,0,133,1
5853376,5853376,0,0,133,1
5853816,5853816,0,0,133,1
5854256,5854256,0,0,133,1
5854696,5854696,0,2,133,1
5855136,5855136,0,6,133,1
5855576,5855576,0,2,133,1
5856016,5856016,0,2,133,1
5856456,5856456,0,6,133,1
5856896,5856896,0,2,133,1
5857336,5857336,0,2,133,1
5857776,5857776,0,6,133,1
5858216,5858216,0,2,133,1
5858656,5858656,0,2,133,1
5859096,5859096,0,0,133,1
5859536,5859536,0,2,133,1
5859976,5859976,0,0,133,1
5860416,5860416,0,0,133,1
5860856,5860856,0,0,133,1
5861296,5861296,0,0,133,1
5861736,5861736,0,2,133,1
5862176,5862176,0,6,133,1
5862616,5862616,0,2,133,1
5863056,5863056,0,2,133,1
5863496,5863496,0,6,133,1
5863936,5863936,0,1,133,1
5864376,5864376,0,2,133,1
5864816,5864816,0,6,133,1
5865256,5865256,0,2,133,1
5865696,5865696,0,2,133,1
5866136,5866136,0,6,133,1
5866576,5866576,0,2,133,1
5867016,5867016,0,0,133,1
5867456,5867456,0,0,133,1
5867896,5867896,0,0,133,1
5868336,5868336,0,0,133,1
5868776,5868776,2,0,133,1
5869216,5869216,5,0,133,1
5869656,5869656,2,0,133,1
5870096,5870096,2,0,133,1
5870536,5870536,5,0,133,1
5870976,5870976,1,0,133,1
5871416,5871416,2,0,133,1
5871856,5871856,5,0,133,1
5872296,5872296,2,0,133,1
5872736,5872736,2,0,133,1
5873176,5873176,5,0,133,1
5873616,5873616,0,0,133,1
5874056,5874056,0,0,133,1
5874496,5874496,0,0,133,1
5874936,5874936,0,0,133,1
5875376,5875376,2,0,133,1
5875816,5875816,2,0,133,1
5876256,5876256,5,0,133,1
5876696,5876696,0,0,133,1
5877136,5877136,2,0,133,1
5877576,5877576,0,0,133,1
5878016,5878016,2,0,133,1
5878456,5878456,2,0,133,1
5878896,5878896,5,0,133,1
5879336,5879336,0,0,133,1
5879776,5879776,2,0,133,1
5880216,5880216,0,0,133,1
5880656,5880656,0,0,133,1
5881096,5881096,0,0,133,1
5881536,5881536,0,0,133,1
5881976,5881976,0,0,133,1
5882416,5882416,2,0,133,1
5882856,5882856,0,0,133,1
5883296,5883296,0,0,133,1
5883736,5883736,2,0,133,1
5884176,5884176,0,0,133,1
5884616,5884616,2,0,133,1
5885056,5885056,2,0,133,1
5885496,5885496,1,0,133,1
5885936,5885936,0,0,133,1
5886376,5886376,2,0,133,1
5886816,5886816,0,0,133,1
5887256,5887256,0,0,133,1
5887696,5887696,0,0,133,1
5888136,5888136,0,0,133,1
5888576,5888576,0,0,133,1
5889016,5889016,0,0,133,1
5889456,5889456,2,0,133,1
5889896,5889896,5,0,133,1
5890336,5890336,2,0,133,1
5890776,5890776,2,0,133,1
5891216,5891216,5,0,133,1
5891656,5891656,2,0,133,1
5892100,5892100,2,0,133,1
5892536,5892536,5,0,133,1
5892976,5892976,2,0,133,1
5893452,5893452,2,0,134,0
5893856,5893856,0,0,134,0
5894296,5894296,2,0,134,0
5894736,5894736,0,0,134,0
5895184,5895184,0,0,134,0
5895616,5895616,0,0,134,0
5896056,5896056,0,0,134,0
5896496,5896496,2,0,134,0
5896936,5896936,5,0,134,0
5897376,5897376,2,0,134,0
5897816,5897816,2,0,134,0
5898260,5898260,5,0,134,0
5898696,5898696,2,0,134,0
5899136,5899136,2,0,134,0
5899576,5899576,5,0,134,0
5900016,5900016,2,0,134,0
5900456,5900456,2,0,134,0
5900896,5900896,5,0,134,0
5901340,5901340,0,0,134,0
5901776,5901776,0,0,134,0
5902216,5902216,0,0,134,0
5902656,5902656,0,0,134,0
5903096,5903096,2,0,134,0
5903536,5903536,2,0,134,0
5903976,5903976,5,0,134,0
5904416,5904416,0,0,134,0
5904856,5904856,2,0,134,0
5905296,5905296,2,0,134,0
5905736,5905736,0,0,134,0
5906176,5906176,2,0,134,0
5906616,5906616,5,0,134,0
5907056,5907056,0,0,134,0
5907496,5907496,2,0,134,0
5907936,5907936,0,0,134,0
5908376,5908376,0,0,134,0
5908816,5908816,0,0,134,0
5909256,5909256,0,0,134,0
5909696,5909696,0,0,134,0
5910136,5910136,2,0,134,0
5910576,5910576,0,0,134,0
5911016,5911016,0,0,134,0
5911456,5911456,1,0,134,0
5911896,5911896,0,0,134,0
5912336,5912336,1,0,134,0
5912776,5912776,2,0,134,0
5913216,5913216,2,0,134,0
5913656,5913656,0,0,134,0
5914096,5914096,2,0,134,0
5914536,5914536,0,0,134,0
5914976,5914976,0,0,134,0
5915416,5915416,0,0,134,0
5915856,5915856,0,0,134,0
5916296,5916296,0,0,134,0
5916736,5916736,0,0,134,0
5917176,5917176,0,2,134,0
5917616,5917616,0,6,134,0
5918056,5918056,0,2,134,0
5918496,5918496,0,2,134,0
5918936,5918936,0,6,134,0
5919376,5919376,0,2,134,0
5919816,5919816,0,2,134,0
5920256,5920256,0,6,134,0
5920696,5920696,0,2,134,0
5921136,5921136,0,2,134,0
5921576,5921576,0,6,134,0
5922016,5922016,0,2,134,0
5922456,5922456,0,0,134,0
5922896,5922896,0,0,134,0
5923336,5923336,0,0,134,0
5923776,5923776,0,2,134,0
5924216,5924216,0,2,134,0
5924656,5924656,0,6,134,0
5925096,5925096,0,2,134,0
5925536,5925536,0,2,134,0
5925976,5925976,0,6,134,0
5926416,5926416,0,0,134,0
5926856,5926856,0,2,134,0
5927296,5927296,0,6,134,0
5927736,5927736,0,0,134,0
5928176,5928176,0,2,134,0
5928616,5928616,0,6,134,0
5929056,5929056,0,0,134,0
5929496,5929496,0,0,134,0
5929936,5929936,0,0,134,0
5930376,5930376,0,0,134,0
5930816,5930816,0,2,134,0
5931256,5931256,0,2,134,0
5931696,5931696,0,0,134,0
5932136,5932136,0,2,134,0
5932576,5932576,0,0,134,0
5933016,5933016,0,2,134,0
5933456,5933456,0,2,134,0
5933896,5933896,0,2,134,0
5934336,5934336,0,0,134,0
5934776,5934776,0,2,134,0
5935216,5935216,0,2,134,0
5935656,5935656,0,0,134,0
5936096,5936096,0,0,134,0
5936536,5936536,0,0,134,0
5936976,5936976,0,0,134,0
5937452,5937452,0,0,135,1
5937856,5937856,0,2,135,1
5938296,5938296,0,4,135,1
5938736,5938736,0,2,135,1
5939176,5939176,0,2,135,1
5939616,5939616,0,6,135,1
5940056,5940056,0,2,135,1
5940496,5940496,0,2,135,1
5940936,5940936,0,1,135,1
5941376,5941376,0,2,135,1
5941816,5941816,0,2,135,1
5942256,5942256,0,2,135,1
5942696,5942696,0,2,135,1
5943136,5943136,0,0,135,1
5943576,5943576,0,0,135,1
5944016,5944016,0,0,135,1
5944456,5944456,0,0,135,1
5944896,5944896,0,2,135,1
5945336,5945336,0,6,135,1
5945776,5945776,0,2,135,1
5946216,5946216,0,2,135,1
5946656,5946656,0,6,135,1
5947096,5947096,0,2,135,1
5947536,5947536,0,2,135,1
5947976,5947976,0,6,135,1
5948424,5948424,0,2,135,1
5948856,5948856,0,2,135,1
5949296,5949296,0,6,135,1
5949736,5949736,0,2,135,1
5950176,5950176,0,0,135,1
5950616,5950616,0,0,135,1
5951056,5951056,0,0,135,1
5951504,5951504,0,2,135,1
5951936,5951936,0,2,135,1
5952376,5952376,0,6,135,1
5952816,5952816,0,2,135,1
5953256,5953256,0,2,135,1
5953696,5953696,0,6,135,1
5954136,5954136,0,0,135,1
5954584,5954584,0,2,135,1
5955016,5955016,0,6,135,1
5955456,5955456,0,2,135,1
5955896,5955896,0,2,135,1
5956336,5956336,0,6,135,1
5956776,5956776,0,0,135,1
5957216,5957216,0,0,135,1
5957664,5957664,0,0,135,1
5958096,5958096,0,0,135,1
5958536,5958536,0,2,135,1
5958976,5958976,0,2,135,1
5959416,5959416,0,2,135,1
5959856,5959856,0,0,135,1
5960296,5960296,0,2,135,1
5960736,5960736,0,0,135,1
5961176,5961176,0,2,135,1
5961616,5961616,0,2,135,1
5962056,5962056,0,1,135,1
5962496,5962496,0,2,135,1
5962936,5962936,0,2,135,1
5963376,5963376,0,0,135,1
5963816,5963816,0,0,135,1
5964256,5964256,0,0,135,1
5964696,5964696,0,0,135,1
5965136,5965136,0,0,135,1
5965576,5965576,0,2,135,1
5966016,5966016,0,0,135,1
5966456,5966456,0,2,135,1
5966896,5966896,0,2,135,1
5967336,5967336,0,6,135,1
5967776,5967776,0,2,135,1
5968216,5968216,0,2,135,1
5968656,5968656,0,0,135,1
5969096,5969096,0,2,135,1
5969536,5969536,0,2,135,1
5969976,5969976,0,2,135,1
5970416,5970416,0,0,135,1
5970856,5970856,0,0,135,1
5971296,5971296,0,0,135,1
5971736,5971736,0,0,135,1
5972176,5972176,0,0,135,1
5972616,5972616,2,0,135,1
5973056,5973056,0,0,135,1
5973496,5973496,1,0,135,1
5973936,5973936,2,0,135,1
5974376,5974376,4,0,135,1
5974816,5974816,2,0,135,1
5975256,5975256,2,0,135,1
5975696,5975696,0,0,135,1
5976136,5976136,1,0,135,1
5976576,5976576,2,0,135,1
5977016,5977016,0,0,135,1
5977456,5977456,0,0,135,1
5977896,5977896,0,0,135,1
5978336,5978336,0,0,135,1
5978776,5978776,0,0,135,1
5979216,5979216,0,0,135,1
5979656,5979656,2,0,135,1
5980096,5980096,5,0,135,1
5980536,5980536,2,0,135,1
5980976,5980976,2,0,135,1
5981448,5981448,5,0,136,0
5981856,5981856,2,0,136,0
5982296,5982296,2,0,136,0
5982736,5982736,5,0,136,0
5983176,5983176,1,0,136,0
5983616,5983616,2,0,136,0
5984056,5984056,0,0,136,0
5984496,5984496,2,0,136,0
5984936,5984936,0,0,136,0
5985376,5985376,0,0,136,0
5985816,5985816,0,0,136,0
5986256,5986256,0,0,136,0
5986696,5986696,2,0,136,0
5987136,5987136,5,0,136,0
5987576,5987576,2,0,136,0
5988016,5988016,2,0,136,0
5988456,5988456,5,0,136,0
5988896,5988896,0,0,136,0
5989336,5989336,2,0,136,0
5989776,5989776,5,0,136,0
5990216,5990216,2,0,136,0
5990656,5990656,2,0,136,0
5991096,5991096,5,0,136,0
5991536,5991536,0,0,136,0
5991976,5991976,0,0,136,0
5992416,5992416,0,0,136,0
5992856,5992856,0,0,136,0
5993296,5993296,2,0,136,0
5993736,5993736,2,0,136,0
5994176,5994176,2,0,136,0
5994616,5994616,0,0,136,0
5995056,5995056,2,0,136,0
5995496,5995496,0,0,136,0
5995936,5995936,2,0,136,0
5996376,5996376,2,0,136,0
5996816,5996816,5,0,136,0
5997256,5997256,0,0,136,0
5997696,5997696,0,0,136,0
5998136,5998136,0,0,136,0
5998576,5998576,0,0,136,0
5999016,5999016,0,0,136,0
5999456,5999456,0,0,136,0
5999896,5999896,0,0,136,0
6000336,6000336,2,0,136,0
6000776,6000776,0,0,136,0
6001216,6001216,1,0,136,0
6001656,6001656,2,0,136,0
6002096,6002096,0,0,136,0
6002536,6002536,2,0,136,0
6002976,6002976,2,0,136,0
6003416,6003416,0,0,136,0
6003856,6003856,1,0,136,0
6004296,6004296,2,0,136,0
6004740,6004740,0,0,136,0
6005176,6005176,0,0,136,0
6005616,6005616,0,0,136,0
6006056,6006056,0,0,136,0
6006496,6006496,0,0,136,0
6006936,6006936,0,0,136,0
6007376,6007376,0,2,136,0
6007824,6007824,0,6,136,0
6008256,6008256,0,2,136,0
6008696,6008696,0,2,136,0
6009136,6009136,0,6,136,0
6009576,6009576,0,1,136,0
6010016,6010016,0,2,136,0
6010456,6010456,0,6,136,0
6010904,6010904,0,2,136,0
6011336,6011336,0,2,136,0
6011776,6011776,0,6,136,0
6012216,6012216,0,2,136,0
6012656,6012656,0,0,136,0
6013096,6013096,0,0,136,0
6013536,6013536,0,0,136,0
6013984,6013984,0,2,136,0
6014416,6014416,0,2,136,0
6014856,6014856,0,6,136,0
6015296,6015296,0,0,136,0
6015736,6015736,0,2,136,0
6016176,6016176,0,0,136,0
6016616,6016616,0,2,136,0
6017056,6017056,0,2,136,0
6017496,6017496,0,6,136,0
